Date,const,lag10,lag21,lag63,coef_sum
2023-09-18,2.0000957908483114e-05,0.0054223278263193925,0.05445617362246278,0.713463394712444,0.7733418961612262
2023-09-19,1.9979815693335196e-05,0.005584288731294854,0.05451623511183769,0.71286631106532,0.7729668349084525
2023-09-20,1.997015432509848e-05,0.005581887147605347,0.05456011764841705,0.7124332743328773,0.7725752791288997
2023-09-21,1.9961147144998054e-05,0.005560123590094994,0.05452456002712979,0.712037767768243,0.7721224513854678
2023-09-22,1.9958820498755094e-05,0.005685006018212285,0.05421285109198229,0.7117128699147868,0.7716107270249813
2023-09-25,1.9962033549825918e-05,0.005839032951997402,0.053948013436909185,0.7112505240229102,0.7710375704118169
2023-09-26,1.996928198157373e-05,0.005913861543291606,0.053643236230569435,0.71091906071181,0.7704761584856711
2023-09-27,1.9979993159067403e-05,0.0059943794158895634,0.05333713221190475,0.7105584671116791,0.7698899787394735
2023-09-28,1.9989064397033517e-05,0.006169308310277552,0.052831383537840525,0.7103266437577158,0.7693273356058339
2023-09-29,2.0010585119467377e-05,0.006369874726918013,0.05238626030848523,0.7099441021788417,0.768700237214245
2023-10-02,2.000865354718584e-05,0.006330733475040092,0.05224675059432213,0.709624390192817,0.7682018742621792
2023-10-03,2.000814974371896e-05,0.006165121014144671,0.05248418476055334,0.7090516936374354,0.7677009994121333
2023-10-04,2.00108953026355e-05,0.0063384783129836475,0.052428370664361054,0.7083857330730745,0.7671525820504193
