Date,cov_US_EQUITY__US_EQUITY,cov_US_EQUITY__INTL_EQUITY,cov_US_EQUITY__US_BONDS,cov_US_EQUITY__INTL_BONDS,cov_US_EQUITY__US_REIT,cov_US_EQUITY__INTL_REIT,cov_US_EQUITY__GOLD,cov_US_EQUITY__BTC,cov_INTL_EQUITY__INTL_EQUITY,cov_INTL_EQUITY__US_BONDS,cov_INTL_EQUITY__INTL_BONDS,cov_INTL_EQUITY__US_REIT,cov_INTL_EQUITY__INTL_REIT,cov_INTL_EQUITY__GOLD,cov_INTL_EQUITY__BTC,cov_US_BONDS__US_BONDS,cov_US_BONDS__INTL_BONDS,cov_US_BONDS__US_REIT,cov_US_BONDS__INTL_REIT,cov_US_BONDS__GOLD,cov_US_BONDS__BTC,cov_INTL_BONDS__INTL_BONDS,cov_INTL_BONDS__US_REIT,cov_INTL_BONDS__INTL_REIT,cov_INTL_BONDS__GOLD,cov_INTL_BONDS__BTC,cov_US_REIT__US_REIT,cov_US_REIT__INTL_REIT,cov_US_REIT__GOLD,cov_US_REIT__BTC,cov_INTL_REIT__INTL_REIT,cov_INTL_REIT__GOLD,cov_INTL_REIT__BTC,cov_GOLD__GOLD,cov_GOLD__BTC,cov_BTC__BTC
2021-02-17,7.690701539523233e-05,6.410233895056482e-05,-2.6434918651550597e-07,-1.3238691744856052e-06,5.669909609705587e-05,2.8030595330161685e-05,4.470840715804161e-07,0.0001588013235228994,8.028522650452356e-05,-4.460259746861438e-06,-4.240532980564932e-06,3.677304803898758e-05,4.3670217626864914e-05,3.3726616267671622e-06,0.000241958548017061,3.2484795209213895e-06,2.3751632292480744e-06,5.446292198494545e-06,-2.2386375683324036e-06,8.277231376300161e-06,-1.4983843317497244e-05,2.564963381399922e-06,3.7525468752387633e-06,-2.142048654389099e-06,5.400882257992312e-06,-3.5016949802577723e-06,8.890885735119736e-05,2.8161707382804774e-05,8.870253196622348e-06,3.693698271969218e-05,4.583836551560076e-05,4.457156410395739e-06,0.00015813237077541857,0.00010158400510255939,1.0250650161110291e-05,0.004413530820684399
2021-02-18,7.229356432089326e-05,6.02127988442226e-05,-2.333841075875119e-07,-1.2361582689807938e-06,5.328681866592369e-05,2.6304328363489842e-05,3.3953538579162595e-07,0.0001497173191346329,7.741020827960109e-05,-4.8685384569571555e-06,-4.356566836962143e-06,3.5028996630579975e-05,4.30382575019961e-05,6.782602467115167e-06,0.00020756913125292243,3.288797662844128e-06,2.3615841507188153e-06,4.958612575388961e-06,-2.796277514664345e-06,6.523433005996085e-06,-7.1689286155406715e-06,2.4817340624236787e-06,3.4392016810836196e-06,-2.3927963912024285e-06,4.387762266499037e-06,4.990864148493848e-07,8.368438764839108e-05,2.6945324595166013e-05,9.19797529822167e-06,2.99900966759794e-05,4.512357110664018e-05,7.887880714144586e-06,0.0001283002312872236,0.00010220784967163874,-2.732616238857456e-05,0.004352052222212307
2021-02-19,6.903880263432814e-05,5.825620644297263e-05,-8.784437385836408e-08,-7.930903178038211e-07,5.078149134893968e-05,2.6219405934527858e-05,4.6985802672330074e-07,0.000143038072890588,7.52986445713633e-05,-4.3752464796121615e-06,-3.5309586066704233e-06,3.3985460103904324e-05,4.273995677508531e-05,6.6061274382769425e-06,0.0001986385349101781,3.107447884417709e-06,2.2647000942931736e-06,4.7451403863597275e-06,-2.447101552957693e-06,6.150332285168913e-06,-6.458945570963074e-06,2.4585037473384168e-06,3.4685550020874584e-06,-1.7404889785373898e-06,4.17583416186197e-06,1.2539811780702428e-06,7.910539805508729e-05,2.6282763878002783e-05,8.742382282356395e-06,2.9662685325187236e-05,4.447558495676722e-05,7.62242765842683e-06,0.0001237793268061623,9.609635007828836e-05,-2.5365986068557565e-05,0.004095830461272345
2021-02-22,6.511044809332073e-05,5.4322029085033514e-05,2.690106698705256e-07,-3.34525382002601e-07,4.720969517820607e-05,2.4230903704648586e-05,-2.6403596457370785e-08,0.0001255855551361457,7.168060227223228e-05,-4.833741021291309e-06,-4.161914599497421e-06,3.302278139897203e-05,4.102731074957707e-05,7.169651520218267e-06,0.00020491079489794208,3.4986964248113286e-06,2.8041068513673154e-06,3.59794715634271e-06,-2.9827255272403598e-06,5.012216824053041e-06,-2.0646268850698538e-05,3.1003626302456994e-06,2.252252465014992e-06,-2.4337998519590927e-06,3.026260937084846e-06,-1.585833113398314e-05,7.56467424216792e-05,2.5724678931158614e-05,9.366079731276282e-06,4.964282575753681e-05,4.261324994979974e-05,8.073639138225108e-06,0.00013357031545759072,9.135447875205687e-05,-4.440273060076606e-06,0.004217794379418728
2021-02-23,6.470677666140691e-05,5.163009891618639e-05,1.6799159303692703e-06,-6.448452397685594e-08,4.164628704229172e-05,1.9767465257167633e-05,-6.725479744610818e-06,0.00013204972951447866,6.747166944584945e-05,-4.31257065088465e-06,-3.871710914310282e-06,3.059908861898068e-05,3.807819438472088e-05,5.654132265217142e-06,0.0001948836865318536,3.87012944945487e-06,2.7376937977679073e-06,2.2695769746668385e-06,-4.029816648068123e-06,1.9817460172810015e-06,-1.3704407164995731e-05,2.93217857243008e-06,1.9222467642832442e-06,-2.5025344456544745e-06,2.3665291529591073e-06,-1.3907846928118298e-05,7.32368296260137e-05,2.6527403346846535e-05,1.4027801240365796e-05,3.575070624818451e-05,4.2642156463533376e-05,1.3346131489020393e-05,0.00011352851121422197,9.869062946218514e-05,-3.0952560367626336e-05,0.00402067393559273
2021-02-24,6.089113749489345e-05,4.859105224529447e-05,1.595577903907013e-06,-8.363124980308682e-08,3.9501151461208545e-05,1.9358879110851918e-05,-6.432245655748125e-06,0.00011750719704642852,6.34750808838609e-05,-4.039333347075791e-06,-3.659663513326963e-06,2.9074368724368333e-05,3.647771475785525e-05,5.217818516675362e-06,0.0001773650735579829,3.641978009218954e-06,2.567759204329239e-06,2.2205684375491464e-06,-3.5963977960252844e-06,1.8356556669294477e-06,-1.4513738261990012e-05,2.764181769852007e-06,1.6850060540420212e-06,-2.6203858292393267e-06,2.2625577415073148e-06,-1.0791512282066765e-05,7.071572481341826e-05,2.905367776503673e-05,1.2601944207062007e-05,-1.4555621733061355e-06,4.913664549694384e-05,1.1261056187233237e-05,2.963661643915947e-05,9.295139010087689e-05,-1.8160418304244388e-05,0.0044357179014973165
2021-02-25,6.439035538913861e-05,4.830450937584115e-05,1.2728560753579541e-06,-9.130400596114402e-07,4.062577745424119e-05,2.5914074482108682e-05,-6.808520322996858e-06,0.00012217100348609416,6.0632817471043174e-05,-3.880400903105267e-06,-3.746771452750788e-06,2.8614357579699812e-05,3.712528185961668e-05,4.624604616004863e-06,0.0001710286563056301,3.43066265999995e-06,2.4401737932157123e-06,1.976431815010224e-06,-3.625500691202189e-06,1.7497046864632112e-06,-1.4014659846720115e-05,2.6956744179968423e-06,1.1762173382162302e-06,-3.3633900529953507e-06,2.2157230210335707e-06,-1.15105952772416e-05,6.818023688205491e-05,3.108073462146708e-05,1.147342348012886e-05,4.355172529283331e-06,5.4513695722188855e-05,9.763077584877417e-06,4.049641166449568e-05,8.745552977211421e-05,-1.8319093832501287e-05,0.004188759700797422
2021-02-26,9.588076058105201e-05,7.006731631872526e-05,1.4628449770115118e-05,6.319586096915645e-06,6.293521124693328e-05,4.8855180437253937e-05,2.0983974679737428e-05,0.00019344468395095287,7.419719407174489e-05,5.721896388558342e-06,1.484942956141767e-06,4.41597634042898e-05,5.198492612751024e-05,2.3448838480585927e-05,0.0002155971509172233,8.328023971882234e-06,5.020838649792402e-06,1.1259956210874553e-05,5.8987659222762895e-06,1.2048708327508973e-05,1.6690183244592183e-05,3.99124270900113e-06,6.1299931863972096e-06,1.8117959244328438e-06,7.642516061666222e-06,5.138901477554352e-06,8.141182030636413e-05,4.636257212730888e-05,2.9953265976875195e-05,5.911506848239642e-05,6.821562194772445e-05,2.8151100726263714e-05,9.252970560920715e-05,0.00010341898736167875,4.366424026842077e-05,0.004112198213573041
2021-03-01,9.178246241593967e-05,7.033748578970557e-05,1.1199871031236446e-05,4.387611357741474e-06,6.399140184535948e-05,4.855005098852552e-05,2.7673220411556557e-05,0.0001869239825176139,8.184446603188123e-05,-1.5194557766060336e-06,-2.8032165671136652e-06,5.457763715249918e-05,5.596752037267362e-05,4.353556794158101e-05,0.0002164147700624034,1.176110772619252e-05,7.113591912847413e-06,3.1342335650478405e-06,1.4959673804772611e-06,-9.283525699904709e-07,7.84754560457679e-06,5.20907690254516e-06,1.227057191926548e-06,-7.615938042682515e-07,-2.755321723825044e-07,5.735471102189772e-08,9.064042929220674e-05,5.125089381662827e-05,5.13699822930237e-05,7.042237456446786e-05,6.829109246058765e-05,3.907795315217399e-05,9.505064718409144e-05,0.00013539662805184401,6.547693440648008e-05,0.003881100316762009
2021-03-02,0.00012073816609107412,9.215790868346145e-05,9.778127689347006e-06,7.785431838102474e-06,6.376930953959036e-05,6.176818207869177e-05,2.4262366398325335e-05,0.00027438228067594103,9.661065322797842e-05,-1.994815414517438e-06,1.3135991047819814e-07,5.403635287327556e-05,6.479847831613927e-05,3.9600750512620354e-05,0.00027798974275683404,1.1071752447594286e-05,6.60712795423984e-06,2.8674815026535436e-06,1.0552689789682944e-06,-8.345693236521456e-07,5.229999624503394e-06,5.2854601692294505e-06,1.5377208067281593e-06,9.977635532930787e-07,-4.4495726367053765e-07,1.0536338619607974e-05,8.558170512266384e-05,4.986905385728141e-05,4.810404524329992e-05,7.655437702127539e-05,7.174422091039365e-05,3.59139275774796e-05,0.00013553439969823673,0.00012736174148978606,5.653638511725029e-05,0.0039307577251167175
2021-03-03,0.000117076932694221,8.662843416245376e-05,9.110722912484355e-06,7.149915238172648e-06,6.371781291667314e-05,5.956610311518997e-05,2.0272166724054794e-05,0.00026976821757834416,9.081401403429971e-05,-1.8751264896463917e-06,1.2347831584950625e-07,5.079417170087902e-05,6.0910569617170914e-05,3.722470548186313e-05,0.00026131035819142395,1.0409265651247526e-05,6.214493689253755e-06,2.610399117007861e-06,9.580712910932392e-07,-7.274003039619543e-07,4.649274776559339e-06,4.976246311989068e-06,1.2680621093077786e-06,8.672146217766894e-07,-2.991494900194682e-07,9.347304124198104e-06,8.442331631986462e-05,4.846135022729527e-05,4.254781370124032e-05,8.44436113980348e-05,6.807088673660961e-05,3.269523635467812e-05,0.0001323759797253457,0.00012151277335866697,4.4762958620659214e-05,0.0037340955137544073
2021-03-04,0.00012088996692771152,8.648008553925443e-05,1.1511656053360331e-05,9.36055419511753e-06,6.698141391663191e-05,6.47733841045927e-05,2.740207539330873e-05,0.0002183714823413489,8.771771363799802e-05,-3.893168374128299e-07,1.3458984682727337e-06,5.1048263751953386e-05,6.134719644651107e-05,3.887980983612448e-05,0.00022922678595919995,1.058637863108254e-05,6.559540098459079e-06,4.381176500214788e-06,3.288872065160326e-06,1.586217062969677e-06,-5.206117572774364e-06,5.320584604711581e-06,2.9180179979255984e-06,2.9539551004023446e-06,1.7516215303957512e-06,2.105105673586124e-07,8.399184513821533e-05,5.1295670277570375e-05,4.545249667973071e-05,5.635298220063035e-05,7.110167236306996e-05,3.749609371407206e-05,9.590386456455544e-05,0.00012064957185611741,1.4960931899874321e-05,0.0036244462896040967
2021-03-05,0.0001229492714326868,8.955381465568091e-05,1.2974967964788813e-05,9.616313267850934e-06,7.037879635370798e-05,5.789201598091074e-05,3.357566144831921e-05,0.0002350991772663977,8.97854414318953e-05,1.5451514227464334e-06,1.990361763282941e-06,5.4565322800068044e-05,5.500913369254028e-05,4.348314974997318e-05,0.00024193931607848447,1.0449414830975495e-05,6.355029061014555e-06,5.833675136730485e-06,2.39880972764185e-06,3.2992663775299913e-06,2.0058708778506776e-06,5.073093494326381e-06,3.393875776105301e-06,2.513844427510313e-06,2.332698483641115e-06,2.816110226385261e-06,8.485835581618995e-05,4.5832858548608046e-05,4.8951061807368366e-05,7.672722040751208e-05,6.779875277306063e-05,3.273215241383259e-05,8.055631005003394e-05,0.00011997331105948509,3.9104576286034853e-05,0.003502529427566154
2021-03-08,0.00013559214241193335,9.284756484182311e-05,1.1429185634696966e-05,1.08365744307929e-05,7.995379551937094e-05,4.642120806288772e-05,3.2238718719493e-05,0.0002292256528004548,8.815042155141997e-05,1.120269813461403e-06,2.6490007717003166e-06,5.7264712243161076e-05,4.824640201987165e-05,4.1167505885921926e-05,0.0002309869371785724,9.851857044179447e-06,5.904845907953115e-06,4.954839945846461e-06,2.5613869026416303e-06,3.0753406665491865e-06,1.5700008700046769e-06,4.930051508039945e-06,4.428906574831136e-06,1.6450733173040156e-06,2.2535664865405575e-06,3.3861932098051824e-06,8.927629060664337e-05,3.7571132098112285e-05,4.648100002075496e-05,7.779740079293321e-05,6.692549047064854e-05,3.049754474392932e-05,7.24343379152384e-05,0.0001127978465417259,3.7036938824792046e-05,0.0032957629478962925
2021-03-09,0.00012889394861717268,8.820346178543333e-05,1.190204066084484e-05,1.0560841274285864e-05,7.275134010825576e-05,4.25624728498671e-05,3.322284282245383e-05,0.0001961965023411044,8.34589377208007e-05,1.8000885301615508e-06,2.731502276009703e-06,5.227801000830312e-05,4.4659480955801404e-05,4.0579183780994463e-05,0.0002046993782511032,1.0194674369743217e-05,5.852400761314292e-06,2.7187446767749197e-06,1.5424073229597463e-06,5.243320885347669e-06,-1.406187546958543e-05,4.731804865140402e-06,3.536550785203309e-06,1.2667052844917172e-06,2.8786802982115096e-06,-1.838752637327831e-06,8.794460729639837e-05,3.711319051155866e-05,3.8808427265059926e-05,0.00010538525349751882,6.371166866905609e-05,2.648807153274351e-05,8.248412405351197e-05,0.00011195575901715835,-4.323588400524077e-06,0.003356515889338292
2021-03-10,0.00013291011259257364,9.463808017771832e-05,1.4353507458503915e-05,1.1761660938472372e-05,7.367531023885844e-05,4.3066254402589826e-05,4.8862995298405177e-05,0.00022485891289436894,9.01552976873526e-05,4.851482669283085e-06,4.398495277030423e-06,5.442003808103e-05,4.503146352791154e-05,5.5743476360514055e-05,0.0002327725538554017,1.0435855612289848e-05,5.995493084962205e-06,3.980577032385949e-06,2.2736116354013243e-06,9.67948220077465e-06,-2.3245255336693777e-06,4.734308294394072e-06,4.150125372069624e-06,1.6680682777392791e-06,5.459042004618384e-06,4.584473863880357e-06,8.504874189022918e-05,3.626271434214192e-05,4.44174684342042e-05,0.00011726317274383996,6.068459813617092e-05,2.9487377708404925e-05,8.805685308076092e-05,0.00013170193722735857,5.661748579105589e-05,0.0032942698117685316
2021-03-11,0.00012717271518849056,9.066865433719693e-05,1.410101344265137e-05,1.1455603337532246e-05,7.275172929273091e-05,4.234210091677404e-05,4.7495494927629816e-05,0.00021919839926356187,8.605126624372508e-05,5.02535266963946e-06,4.4398461792741026e-06,5.3825919438120014e-05,4.375017282159505e-05,5.35937192094794e-05,0.00022478780923685052,9.97532833479679e-06,5.744501059773246e-06,4.69321501970867e-06,2.643228972798138e-06,9.524333938369082e-06,-5.433197369971729e-08,4.5216395271165856e-06,4.525790438520587e-06,1.9002119172165475e-06,5.410933240974524e-06,5.708293463292475e-06,8.541181144986066e-05,3.699400210186247e-05,4.4197514422261255e-05,0.00012246789657022227,5.858961673616798e-05,2.901854119487542e-05,8.928347353803273e-05,0.00012489358089340851,5.869596562466077e-05,0.0031240249567847244
2021-03-12,0.00012582105354041453,8.949784315269176e-05,1.3201531442960717e-05,1.0991305448390709e-05,7.494504845848612e-05,4.35637187424687e-05,4.4645765231972024e-05,0.00022542527342634254,8.379117779491328e-05,4.6875068745263e-06,4.325114043464351e-06,5.5055873774939434e-05,4.368329519003234e-05,5.037809605691063e-05,0.00022447746540812382,9.377263159260471e-06,5.397933315091027e-06,4.355820964284784e-06,2.4526257142422814e-06,8.952873902066937e-06,-2.1595288096526738e-07,4.258264145633154e-06,4.487217876124363e-06,1.9198418429346735e-06,5.086277246516052e-06,6.054188209541822e-06,8.713770919209835e-05,3.87041126731598e-05,4.1545663556925575e-05,0.00013536194249320863,5.732848403917297e-05,2.7277428723182894e-05,9.553806256569483e-05,0.000117399966039804,5.5174207687181123e-05,0.002996394720596385
2021-03-15,0.00011841938461688183,8.440298156677371e-05,1.187340390409812e-05,1.005796081037533e-05,7.200418699718764e-05,4.098370660825805e-05,4.202427922470277e-05,0.00021112651229131287,7.92761250021419e-05,3.4074737073538552e-06,3.555318477585641e-06,5.46514845030394e-05,4.1125296709977175e-05,4.746210134483387e-05,0.00020956804857648437,1.0761411508015662e-05,6.068690020591934e-06,-1.5560618659164848e-06,2.1826727949813686e-06,8.207743886109723e-06,2.6052887183243084e-06,4.510936715368677e-06,1.3310671541886447e-06,1.7419138696270308e-06,4.674852873236715e-06,7.12571927359341e-06,9.831009888745809e-05,3.6738279026714575e-05,3.965651983546894e-05,0.00011908919105486262,5.389652043925252e-05,2.565390013437055e-05,8.962864343427926e-05,0.00011037818233065054,5.156377125395874e-05,0.0028206620573296578
2021-03-16,0.00011350909892997658,7.984001663232069e-05,1.1543616007628751e-05,9.7187915645521e-06,7.264179161676109e-05,3.995618677727567e-05,4.060482535174362e-05,0.00018932582454392072,7.463401283987573e-05,3.2903981151723525e-06,3.402355843377475e-06,5.250455277675364e-05,3.898467145828157e-05,4.486602450417684e-05,0.00019490836592135603,1.0182425423385473e-05,5.750643499702088e-06,-5.984327270877383e-07,2.3012554184321873e-06,7.907383061686738e-06,8.568678243190885e-07,4.272108682942625e-06,1.8482309881465425e-06,1.8097814030426405e-06,4.5270655240920514e-06,5.598363301126709e-06,0.00010361044859296431,3.776750384104873e-05,3.976636628607017e-05,9.13137221433122e-05,5.159635748949558e-05,2.483339417817191e-05,7.829430426267478e-05,0.00010430878441490223,4.388440445678483e-05,0.00268942603348988
2021-03-17,0.00010681751943152618,7.493305291111948e-05,1.0880681289778425e-05,9.058812405361259e-06,6.846689539199585e-05,3.701625816766474e-05,3.80661254694224e-05,0.000176620448118086,7.027017964564586e-05,3.0638917146727854e-06,3.273513371990911e-06,4.917437819937239e-05,3.7177186214112164e-05,4.227440419618789e-05,0.00018453249851713827,9.578885646577015e-06,5.386430323971924e-06,-5.167155712508232e-07,2.0278114900252253e-06,7.4073885925842746e-06,4.696706122358816e-07,4.065427915791738e-06,1.61872525514516e-06,2.051683622160651e-06,4.3215981236877e-06,6.131858325291556e-06,9.767720495795891e-05,3.466407747960177e-05,3.7222325472038e-05,8.375776677141994e-05,5.097495908532633e-05,2.38104424192409e-05,7.973441387537307e-05,9.813841567699754e-05,4.2409873868996804e-05,0.0025432853553076524
2021-03-18,0.0001010483410799811,7.154430018936175e-05,1.021059263645345e-05,8.087248861320275e-06,6.444412128175812e-05,3.5976250224972235e-05,3.708330891584116e-05,0.00017302300798777292,6.796991098597043e-05,2.850212807618911e-06,2.3364348080034727e-06,4.637141340621743e-05,3.6990091198803856e-05,4.198944047794637e-05,0.00018557291982614025,9.004617421696764e-06,5.074782185388015e-06,-4.880102713149581e-07,1.874309812581919e-06,6.927872743912762e-06,2.528110772262207e-07,4.107830688721591e-06,1.4645817821491033e-06,1.1385893494859407e-06,3.191913802309457e-06,1.081528296127973e-06,9.182792771653246e-05,3.274155349640046e-05,3.51623166485189e-05,7.966476594075441e-05,5.0096088985950515e-05,2.4783257286750024e-05,8.786935546552931e-05,9.48959394396806e-05,5.40990153231087e-05,0.002467261286542337
2021-03-19,0.0001079562819772556,7.562129073333958e-05,1.3013697390923842e-05,9.372377733732273e-06,6.838243892485207e-05,4.89141952307603e-05,3.964847517819293e-05,0.00017793796829850255,6.929236960630769e-05,4.883262611142836e-06,3.3386050587707073e-06,4.86254104854667e-05,4.451196336978388e-05,4.256100660764685e-05,0.0001843087599156913,9.36384115339384e-06,5.236502714899161e-06,1.5966291741971237e-06,5.737367581732437e-06,7.773641988629632e-06,4.265779556055974e-06,4.10299420882392e-06,2.4419906915014434e-06,3.1307673569755663e-06,3.654198842356175e-06,3.104403098136855e-06,9.101474595875038e-05,3.986111319232284e-05,3.5934971101221455e-05,8.408917135891211e-05,6.466088135626538e-05,2.887144519652529e-05,0.00010040031951026724,9.097120315031701e-05,5.650205207097081e-05,0.0023372643807010405
2021-03-22,0.00010168641120381323,7.082696824855886e-05,1.2144331421585057e-05,8.677668966326404e-06,6.564663211372588e-05,4.506031438102881e-05,3.6730851755202694e-05,0.00016632504183779472,6.54532380144848e-05,4.699949526413359e-06,3.302255226743914e-06,4.401436283095552e-05,4.297967875227396e-05,4.067467101003683e-05,0.00017441049305134436,8.839792997678595e-06,4.978793968059851e-06,9.174647285907819e-07,5.785280811784863e-06,7.537096377246477e-06,4.409506298225701e-06,3.941249575354873e-06,1.4233865633080945e-06,3.529160848360021e-06,3.7785877890929222e-06,3.515617574421745e-06,9.456116302037203e-05,3.141448810283001e-05,3.0229587833090155e-05,7.287277975220816e-05,6.485153950987915e-05,2.952508638040285e-05,9.852464560764479e-05,8.691151005621139e-05,5.55435988143687e-05,0.002201256393398354
